country,rank_in_country,company_name,product_keyword,segment,website,phone,email,contact_person,address,source_url,source_type,notes
Djibouti,10,Cash Center / Leader Price Djibouti,"supermarket groceries; frozen foods; general food retail",supermarket/retailer,https://coubeche.com/,+253 21 35 00 76,,,"Plateau du Marabout, Djibouti",https://www.petitfute.com/v51482-djibouti/c650-produits-gourmands-vins/c1080-grande-surface-generaliste/251135-cash-center.html,public travel/business directory,"Petit Futé identifies Cash Center as Djibouti's Leader Price supermarket, listing food, frozen products, household goods and a broad general-supermarket offer with phone and Plateau du Marabout location. The official Coubeche site also lists Cash-Center as one of the group's local retail banners. Garlic fit is retail grocery and frozen-food demand validation, not a direct FCL importer record."
Djibouti,11,Xuefeng Import Export SARL,"garlic; fresh vegetables; HSN 070320; HSN 0703",garlic importer/fresh-produce importer,,,,,Djibouti,https://www.volza.com/company-profile/xuefeng-import-export-sarl-95449042/,public shipment data,"Public Volza company-profile data identifies Xuefeng Import Export SARL in Djibouti as an importer with 184 import shipments from Ethiopian suppliers and products primarily under HSN 0705, 0704 and 0703. Volza's public Djibouti garlic buyer summary separately identifies Xuefeng Import Export SARL as a high-share garlic buyer, and NBD public snippets list HS 070320 among related product codes. No official website or direct contact was found, so this is shipment-backed buyer evidence requiring paid-data enrichment before outreach."
Djibouti,12,Nimsam Kashi,"garlic; onions; fresh vegetables; HSN 070320",garlic importer/fresh-produce importer,,,,,Djibouti,https://en.nbd.ltd/trader/info/NBDD3Y535368451,public customs/trade data,"Public NBD Trade Data identifies Nimsam Kashi Djibouti as an importer with customs records and related HS codes including 07032000 garlic, plus tomato, onion, lettuce and other fresh-vegetable HS codes. Public Volza snippets identify Nimsam Kashi among high-volume Djibouti garlic/ginger-garlic and onion buyers. No official website or direct contact was found, so this is a paid-data target rather than a contact-ready lead."
Djibouti,13,Kheyredin Trading Company,"garlic; tomatoes; lettuce; fresh vegetables",garlic importer/fresh-produce importer,,,,,Djibouti,https://www.volza.com/company-profile/kheyredin-trading-company-106414240/,public shipment data,"Public Volza profile data identifies Kheyredin Trading Company as a Djibouti-based importer with shipments from Ethiopia and imported goods under HSN 0705, 0702 and 0703. Volza's public Djibouti garlic buyer summary identifies Kheyredin Trading Company among the named garlic buyers, while public 52wmb snippets link Ethiopian fresh vegetable suppliers to Kheyredin. No official website or direct contact was found, so this is a garlic shipment-signal lead needing enrichment."
Djibouti,14,Horn & Holland Perishable Services SAS,"fresh vegetables; tomatoes; cucumber; lettuce; perishables",fresh-produce importer/distributor,,,,,"Rue Ras Mekonen, Secteur 2, Djibouti Ville, Djibouti",https://www.trademo.com/companies/horn-holland-perishable-services-sas/50014133,public trade data,"Public Trademo and 52wmb trade profiles identify Horn & Holland Perishable Services SAS as a Djibouti-based fresh-produce importer with large import-shipment volume from Ethiopia and products including tomatoes, cucumber, lettuce, fresh/chilled vegetables and roots. Garlic fit is adjacent fresh-produce import capability and HS 07 buyer validation rather than direct garlic proof, but this is an important paid-data target for fresh whole garlic lanes."
Djibouti,15,Baraka Vegetables & Fruits SARL,"fresh vegetables and fruits",fresh-produce company/importer candidate,,,,Hassan Abdi Farah,Djibouti,https://odpic.dj/publication-registre/baraka-vegetables-fruits-sarl/,official registry,"ODPIC's official commercial registry publication identifies Baraka Vegetables & Fruits SARL, registered in Djibouti with Hassan Abdi Farah listed as dirigeant. No official website or direct contact was found. Garlic fit is inferred from the registered fresh-vegetables-and-fruits business name, so this is a registry-confirmed fresh-produce lead requiring current-activity and import-owner validation."
Djibouti,16,Djibouti Fresh,"fruits and vegetables; online fresh market; home and office delivery",fresh-produce retailer/delivery platform,https://www.djiboutifresh.com/en/about-us/,+253 77 20 72 38,info@djiboutifresh.com,,"Immeuble Bouche, 2eme etage, Place Menelik, BP 814, Djibouti",https://www.djiboutifresh.com/contact-2/,official website,"Official Djibouti Fresh pages describe an online market delivering fruit and vegetables to homes and offices in Djibouti city since 2016, with product categories covering fruits, vegetables, ocean foods and fresh meats. The official contact page publishes direct customer-service, supplier-assistance and headquarters details. Garlic fit is fresh-produce demand and local delivery-channel validation rather than confirmed import ownership."
Djibouti,17,Share Gelleh Fruits Vegetables,"fruits and vegetables; HSN 0713 shipment signal",fresh-produce importer,,,,,,https://www.volza.com/company-profile/share-gelleh-fruits-vegetables-2074068/,public shipment data,"Public Volza company-profile data identifies Share Gelleh Fruits Vegetables in Djibouti as an importer with shipments from Ethiopia and HSN 0713 shipment signals. No official website or direct contact was found. Garlic fit is adjacent fresh-produce and HS 07 importer discovery rather than direct garlic proof, making this a paid-data and local-validation target."
Djibouti,18,Djibah Seafood Company SARL,"fresh seafood; frozen seafood; processed seafood; cold-chain shipping",processor/fresh-frozen foodservice supplier,https://djibahseafood.com/,+253 77 86 43 60,"info@djibahseafood.com; djibahseafoodsarl@gmail.com",,"PO Box 29, Loyada, Djibouti",https://djibahseafood.com/index.php/contact/,official website,"Official Djibah Seafood pages describe the company as a Djibouti-based seafood processor with premium seafood products, advanced processing facilities, logistics support and shipping by sea or air. The official contact page publishes phone, email and PO Box 29 Loyada address details. Garlic fit is frozen/chilled foodservice and processor route validation, especially for peeled refrigerated or frozen/IQF formats rather than fresh whole FCL ownership."
Djibouti,19,Belayab Foods SARL / EPIC Foods SARL Djibouti,"Pizza Hut; Burger King; Cold Stone; QSR food ingredients",foodservice buyer/restaurant franchise operator,https://belayabfoods.com/,+251 95 677 7111,marketing@belayabfoods.com,,,https://belayabfoods.com/history,official website,"Official Belayab Foods pages identify Belayab Foods SARL and EPIC Foods SARL as Djibouti sister companies and state that the group launched Pizza Hut, Burger King and Cold Stone in Djibouti. The official site also describes Belayab as a food company managing outlets, food production and ingredient distribution, with head-office contact details published. Garlic fit is QSR ingredient and institutional foodservice demand validation; local Djibouti procurement contact still needs enrichment."
Djibouti,20,Supermarché de Djibouti SMD,"supermarket groceries and food retail",supermarket/retailer,,,,Vincent Dell'Aquilla,,https://odpic.dj/publication-registre/supermarche-de-djibouti-smd/,official registry,"ODPIC's official registry publication identifies Supermarché de Djibouti SMD as a Djibouti supermarket entity registered in 1987 and lists Vincent Dell'Aquilla as dirigeant. No direct current website, phone or email was found. Garlic fit is registry-confirmed supermarket demand coverage; validate current operating banner and buyer ownership before outreach."
"Papua New Guinea",1,Food Pro PNG Ltd,"imported and local food products, chilled and frozen products, procurement and freight",importer/distributor/wholesaler/foodservice supplier,https://fpr.com.pg/,"207 8000; 321 9300; 7091 8708",sales@foodpropng.com.pg,,"Scratchley Rd, Port Moresby, Papua New Guinea",https://fpr.com.pg/wholesale/,official website,"Official Food Pro PNG pages describe the company as one of the largest food supply companies in Papua New Guinea and a major supplier of chilled and frozen products delivered in Port Moresby and across PNG. The official site says the business manufactures and procures a wide variety of high-quality food products and supplies small to large wholesalers, retailers, restaurants, hotels and caterers throughout Papua New Guinea, while its customs team offers procurement, clearance and freight services for overseas and local suppliers. This is the strongest initial Papua New Guinea lead because the official sources show broad-scale import, logistics and institutional food-distribution capability."
"Papua New Guinea",2,SVS Limited,"food products, importing, wholesaling and distribution",importer/distributor/wholesaler/retailer,https://www.svs.com.pg/,,,,"P. O. BOX 1988, Lae 411, Morobe Province, Papua New Guinea",https://www.svs.com.pg/about-us/,official website,"Official SVS pages describe the company as a retailer, wholesaler and distribution company operating in Papua New Guinea since 1986, with many years of importing and distributing experience. The official site says SVS is one of the country's leading importers and distributors, has distribution centers in Lae, Port Moresby, Mount Hagen and Kokopo, collaborates with more than 60 major supermarkets and shops, and delivers to approximately 100 stores per week. Garlic fit is inferred from SVS's food-import and wholesale distribution network rather than a public garlic SKU, but this is a strong Papua New Guinea lead because the official sources show national-scale distribution reach."
